tf,src,at_mult,tp_r_mult,sl_buffer_atr,train_n,train_pf,train_exp,test_n,test_pf,test_exp,piv_atr_factor,piv_period,diy_swing_length,diy_box_width
0656b659-CME_MINI_MNQ1_5.csv,at,2.5,3.0,0.05,277,0.685321770711666,-0.2806041806518543,139,0.7610170241970473,-0.18792514033612953,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,2.5,3.0,0.1,265,0.7133933606280018,-0.22010846837803544,130,0.7610838786399868,-0.17005019845237868,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,2.5,3.0,0.2,235,0.7404612682473327,-0.16056231068248325,117,0.6442268337289421,-0.2647546650563976,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,2.5,3.0,0.3,209,0.6862276620250175,-0.2041521120643968,103,0.6850815858523227,-0.24068229399093083,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,0.5,0.05,398,0.5002007800201963,-0.21972208935200302,211,0.34638543022228085,-0.3565046408301732,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,0.5,0.1,373,0.49963381674901886,-0.2152874832226482,198,0.3948696343800313,-0.31147270162463125,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,0.5,0.2,341,0.5729584801103451,-0.17246372917113797,177,0.5094920473969955,-0.23383480859051017,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,0.5,0.3,315,0.648202141297667,-0.12775709392396933,163,0.5908337258878167,-0.19266362454474636,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.0,0.05,301,0.6355634828244077,-0.18906890701207532,168,0.5790807484235431,-0.2674314536833639,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.0,0.1,283,0.711304526072857,-0.135104034549087,159,0.6608561320631847,-0.20853110250173135,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.0,0.2,262,0.8485842008980168,-0.06360699763870824,141,0.8253504829354658,-0.11655011089642153,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.0,0.3,238,0.9038199763300961,-0.02673712552682356,128,0.8654311015584272,-0.08619568941051448,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.5,0.05,281,0.7213206751628346,-0.16935139294183615,157,0.7095724789875834,-0.19989999689137405,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.5,0.1,266,0.8247320125514129,-0.09029260477490168,143,0.7365857324959182,-0.184552566293972,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.5,0.2,238,0.9487004558464366,-0.002678315507725593,129,0.9070559085527238,-0.07186461006680513,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,1.5,0.3,213,0.8409485080350674,-0.07078450875590381,117,1.0220277311055823,-0.019557437893398793,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.0,0.05,262,0.7437097781285992,-0.17623891279015733,138,0.7505557991594944,-0.19961429324608634,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.0,0.1,253,0.7778848555231678,-0.13664792828397715,134,0.8316241636098733,-0.13802867753348902,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.0,0.2,223,0.9379768394222163,-0.016819087208851943,113,0.8920163439387223,-0.12565757319299947,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.0,0.3,204,0.9198240283691801,-0.02844326234172331,101,0.9370990570491127,-0.09856453841235961,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.5,0.05,248,0.8046344611616254,-0.13235565879155772,133,0.7597547977427542,-0.20566982972739878,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.5,0.1,233,0.7893555395476473,-0.13536283677884514,126,0.8167456983547798,-0.1704532796090184,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.5,0.2,205,0.9716719286653519,0.008331549965144784,107,0.9656484809217247,-0.07836048385464885,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,2.5,0.3,195,0.846619933548097,-0.08340654599455043,96,0.8860261971848932,-0.13836220092398868,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,3.0,0.05,228,0.8512017694566859,-0.10096315098682135,129,0.8478463717283062,-0.1439097800743236,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,3.0,0.1,222,0.8379255159280837,-0.0871205236009382,121,0.786809799878404,-0.1985591375416298,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,3.0,0.2,195,1.0222285413189356,0.06715505300923746,99,0.7279321363538868,-0.2608724797553686,,,,
0656b659-CME_MINI_MNQ1_5.csv,at,3.0,3.0,0.3,178,0.9303782765943278,-0.031982198232919166,87,0.7206217680744779,-0.2809441962789562,,,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,186,0.39463647619581926,-0.30421368226422324,90,0.22869631775967456,-0.5104067623561622,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,179,0.4578494729330393,-0.24989046770413148,88,0.24488656851274138,-0.4879353650551143,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,175,0.5725930269930622,-0.17926506644836385,82,0.3577735884769218,-0.35118041914746245,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,172,0.6199176951298677,-0.14754816410232335,80,0.4606564278423886,-0.27752725666654543,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,173,0.6242365201055493,-0.22107991850094513,83,0.37321581059731174,-0.4836192489056058,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,165,0.7050395635759196,-0.15588423517858394,80,0.40850867759490034,-0.42398375742217487,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,158,0.78086665283713,-0.12604949398800025,75,0.5046336376494757,-0.34466507094395415,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,153,0.8375008201149424,-0.08131510735841754,72,0.5206126947981389,-0.3296479586514411,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,167,0.7805859886978503,-0.1421859387479411,77,0.377167911849148,-0.5478950697132682,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,158,0.8808961306456415,-0.06169123301655263,76,0.373703690900462,-0.544618918468547,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,150,0.9040546783093977,-0.06618467072127203,70,0.5236501177388229,-0.39149355842362354,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,141,0.8522208734679079,-0.07492659833119472,67,0.5712127482373355,-0.34136129410372856,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,161,0.9149478551337253,-0.05659478562952445,77,0.4517560831099434,-0.5092045289081638,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.1,152,0.9677601276864302,-0.009733769114101124,75,0.4391234492420369,-0.5039399178586468,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.2,138,0.9614406198734499,-0.027184368120903003,68,0.58889454602446,-0.36238868420612436,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.3,133,1.0161529735926866,0.03865017128813074,65,0.6995042738420825,-0.26411134343241915,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.05,152,0.9709171477328365,-0.013978875881533792,76,0.45100710790335363,-0.5347422322942199,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.1,137,0.9801086720859296,-0.01324982001125983,75,0.5098517840988931,-0.45100463191632967,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.2,132,0.944099500475822,-0.05212149966512309,68,0.7439155296667832,-0.24474162538259345,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.3,126,0.7919666598050732,-0.13211394596391363,64,0.7666452303201241,-0.22863550271627445,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.05,145,0.8829478063923318,-0.0862733947833882,76,0.5444502448879149,-0.44921591650474785,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.1,135,0.9843022908817063,-0.01935133891563865,74,0.5653099491494301,-0.4023232587788382,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.2,128,0.8440817786037503,-0.1301532661723848,66,0.8280011569501724,-0.20079511349245255,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.3,125,0.8190713771299865,-0.1276611637346982,60,0.6950411179074758,-0.29202036676893395,1.5,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,155,0.302823161678838,-0.4131587645083484,87,0.33910118432758674,-0.36246227713056095,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,153,0.3780163462880699,-0.32727432345792706,84,0.43708768229726735,-0.25693404867601666,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,147,0.4234953171326712,-0.2945854062772058,82,0.6542296343573554,-0.1457622917755326,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,145,0.4720739557164989,-0.2481363727944466,81,0.7875258547970039,-0.07774505873580506,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,145,0.44407033544259883,-0.39733424882070856,80,0.5536681241311543,-0.2978744129378047,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,141,0.5035598274216899,-0.3331716328948975,77,0.714953675592036,-0.15736669084290864,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,134,0.5099960566359645,-0.34695633416728566,75,0.9883833733425126,-0.03977521453363413,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,131,0.5796924054898802,-0.26836038361201386,72,1.0628165542255663,0.025816381795915996,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,141,0.5310539597788734,-0.36750712734963564,73,0.5959402049564838,-0.31662879202447336,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,136,0.6492789302107522,-0.24866518918257222,69,0.7396947954186756,-0.2008846096941075,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,126,0.6021894742351483,-0.30373351526612635,67,0.8855576143763998,-0.12199310334193694,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,124,0.6895293780497335,-0.21580621522989307,64,0.8725621301090827,-0.1070462103498032,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,135,0.5319359829137035,-0.38864490437498006,73,0.7089667713569217,-0.2547399866327703,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.1,129,0.6993860994188988,-0.22269922925033703,69,0.9096282568823163,-0.08458785250772811,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.2,122,0.6724902560029513,-0.2668428955850739,63,1.004450438752378,-0.06284986530206166,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.3,116,0.6481362384048573,-0.2605533303585537,60,1.035626102786384,-0.009851372672635446,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.05,129,0.6398439347651836,-0.31271589142394124,73,0.8795813008221769,-0.12298597573610218,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.1,124,0.8050608053161453,-0.15110423207697876,65,0.9846495051383793,-0.021075983061689722,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.2,116,0.5645496962986409,-0.38416082625226994,62,1.156783255943407,0.03920960347908305,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.3,113,0.5689648052862015,-0.3668851946729542,58,0.7816474016961737,-0.2051033577301295,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.05,127,0.5964386968937664,-0.3744987998781837,71,0.960974189297945,-0.06048808157264161,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.1,120,0.6326753026646419,-0.3158989258180853,65,0.9321680048500098,-0.06372404386253336,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.2,115,0.505353508818816,-0.4520111729270975,60,0.8974016761645465,-0.14067482883167032,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.3,112,0.588342245717928,-0.3675604126103682,58,0.9331037125778837,-0.09303439221288276,1.5,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,132,0.3363129846741203,-0.3639047104350899,68,0.30260423854533225,-0.40712455405935377,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,126,0.42110191663422986,-0.27475367273350687,67,0.33357163219133806,-0.3740435612760057,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,119,0.6400980446973326,-0.13878374462005133,63,0.3819893923910119,-0.341199890668647,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,115,0.9123861686298209,-0.02669466485825065,60,0.44021230768086056,-0.2845885623476924,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,119,0.4976003767155855,-0.32449215958888056,64,0.46013533571025145,-0.3796221989790043,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,111,0.6037011489463148,-0.23042304576552322,61,0.5315358618848935,-0.3089416464513267,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,105,0.8403283214970914,-0.10078459131194399,58,0.5509070661266253,-0.3073529398917805,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,97,1.018003935751329,-0.018434786890571302,54,0.47376126751548575,-0.3393541355230048,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,117,0.6386253380902914,-0.237242279878397,56,0.3735780064416187,-0.549023828569916,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,108,0.7812706145858833,-0.12321972589463989,53,0.37506806669139997,-0.5288764814461617,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,99,0.8622154641858794,-0.08264713198533202,48,0.3929566857449986,-0.4972249124424614,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,93,1.127966629428036,0.06332836561841686,48,0.4773609649259033,-0.3956964987263764,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,113,0.6670746149265117,-0.22044025292258665,53,0.3929355274723596,-0.5451862362871306,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.1,103,0.8303025682506834,-0.08114800037552596,50,0.43616650764037257,-0.4762459069680212,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.2,93,0.9551881061632056,-0.0299693077184637,46,0.3298073134240479,-0.5804062749181211,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.3,88,1.1329939060273142,0.07948088153527176,44,0.35020280954690125,-0.5372632967036878,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.05,107,0.7508682478399294,-0.1752727132069372,51,0.4027456681140587,-0.5635259719324485,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.1,100,0.8846212419437488,-0.05723899312428083,49,0.37697307895896903,-0.5765570813286133,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.2,92,0.9759443607291122,-0.00956038245039119,45,0.285872851037608,-0.6471095124011892,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.3,88,1.2428518568003664,0.15542071395545473,44,0.21960893432792486,-0.697805618618614,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.05,107,0.772688172243166,-0.1570538251907183,51,0.2764070390486438,-0.7215727250454358,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.1,100,0.9198124455674676,-0.03279237647812666,49,0.32386093189598714,-0.6689724397003668,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.2,92,0.9290429491151422,-0.019804836916713676,45,0.26074190622010407,-0.6809276594882661,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.3,86,1.1458640163870542,0.07551618187949061,44,0.2634724695670422,-0.6523510731640653,1.5,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,112,0.2973407326458526,-0.41739874231666857,50,0.3860285437027476,-0.2846828606464273,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,110,0.347145077192668,-0.3628634890343546,50,0.5188861815479795,-0.19907761158403783,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,107,0.44008207941824734,-0.28028372243361394,47,0.6185420741133866,-0.17016356518452383,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,106,0.5671691132612766,-0.18883597954387954,47,0.7720982727443315,-0.08624543869063736,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,108,0.5065098009237434,-0.33595821271637344,46,0.7385152230804488,-0.1435538742577021,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,103,0.5457818130907965,-0.30261884148073226,45,0.7874328924797531,-0.12470270117014787,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,96,0.6556095720344531,-0.24414345368755375,44,0.9329117504497045,-0.06870802990934687,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,91,0.7851154772512242,-0.14136738382839845,42,1.0329405428205225,0.002409918216752957,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,101,0.5708376905009165,-0.3169059413856084,42,0.7297972823244199,-0.18022330757947339,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,95,0.6481967268462416,-0.2539554797312775,42,0.8336745776511767,-0.1393788926828371,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,89,0.5807229299496378,-0.320847686245803,40,0.8832728237335831,-0.11489161982350762,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,85,0.8007873217908682,-0.1421440361244713,38,0.8887109323716476,-0.10627661806440733,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,98,0.5553232694228873,-0.3447688163743346,41,0.9831386847640877,-0.022456030094339784,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.1,93,0.6397112329014003,-0.2816403819746596,41,1.2035473259575558,0.09237512947788086,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.2,84,0.6385773447080025,-0.282754191245729,38,0.9233379696456672,-0.08846714351399215,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.3,79,0.8525750257323191,-0.10351052385749702,37,0.8757195625721163,-0.12117304772182365,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.05,94,0.5872037567256844,-0.3549336631156339,41,1.2580581505819417,0.17266592112519666,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.1,88,0.7020925252013308,-0.25470739061615466,39,1.0578329467414676,0.017721427647921503,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.2,80,0.6076542455990813,-0.3191652626633291,38,1.0450901207215446,-0.010041190087433713,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.3,77,0.8553578512336023,-0.09576397882503586,35,0.7041727131646992,-0.2928948656940785,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.05,90,0.5860473681147156,-0.38157428344263966,39,1.0765226611446692,0.04738206051112741,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.1,85,0.6843466960673106,-0.28397965551024434,38,0.9307934378951623,-0.09146857114700084,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.2,80,0.6220816790204612,-0.31311419547949404,34,0.7102562461364577,-0.28325421355703,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.3,77,0.9893814402901981,-0.012595947238688985,33,0.6394481154515638,-0.36089207016489133,2.0,2.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,113,0.3061660706149029,-0.39726691405635817,60,0.2697655927388509,-0.4512443278606426,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,110,0.3498391667092374,-0.36199068047384264,60,0.37129466244930487,-0.3194553187858948,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,107,0.4314548485573721,-0.27768206941009177,57,0.4894521370958415,-0.2345491125571226,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,103,0.577146824810161,-0.15705941188407363,56,0.5345559140703608,-0.1984068970683866,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,102,0.4976788119671874,-0.3233961399418879,54,0.463165610452231,-0.3696415078010884,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,98,0.6199449599929943,-0.23374087298059107,50,0.5606370050508045,-0.27138271196489727,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,94,0.6472930494772253,-0.21794592235357202,49,0.7637207703025585,-0.13656452713796588,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,89,0.7077065033678246,-0.16841453897453024,47,0.7483151029329081,-0.13007663552278012,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,97,0.5690823543335414,-0.30015357917154056,48,0.5446830914374579,-0.35055992681916265,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,92,0.6823583402747451,-0.21372639949823966,46,0.5738823570572094,-0.3056570617504512,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,85,0.7630866044966979,-0.16644781831097916,43,0.6715081585219205,-0.22495545374352985,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,81,0.8941809167637795,-0.05245111118662632,43,0.7124873823180162,-0.2075370183811661,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,96,0.6547881632626624,-0.24676460410255016,47,0.48729482569336396,-0.4460403640676331,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.1,88,0.7949697111094474,-0.14287569903530042,43,0.49066919158518224,-0.43559338968690875,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.2,82,0.8718999890338878,-0.11450221547758499,40,0.5329723985055295,-0.42511568675294675,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.3,78,0.9898946172918902,-0.0013320697632364469,39,0.4382884573977683,-0.5044266608239223,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.05,92,0.7842998366525972,-0.163330991590014,44,0.45327579652848016,-0.5251702059578012,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.1,87,0.9295520518031394,-0.05827460380799207,42,0.500907083884871,-0.46772207700148644,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.2,82,0.9171773734082864,-0.0853139528865664,40,0.5217036377091501,-0.45164992748023636,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.5,0.3,74,0.8944718078613826,-0.04542941755927174,38,0.48076347136258085,-0.4885425250384293,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.05,92,0.8501845802416672,-0.120080850334588,44,0.4603010192779537,-0.5254011918825637,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.1,87,1.00134246339037,-0.0067352436537464425,42,0.5350838036118993,-0.4679471518519654,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.2,79,0.9548214199713897,-0.052741901363728236,39,0.5369892526677178,-0.4472174843556967,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,3.0,0.3,74,0.8220236788355567,-0.12030524277399839,37,0.5964961152769884,-0.3917059983832265,2.0,3.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.05,88,0.3388794554602057,-0.3568065165816437,52,0.3155684550382937,-0.37518668240569214,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.1,84,0.4441303632319324,-0.26618805544368207,50,0.44210020645312026,-0.2802260346065608,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.2,80,0.6113122041332241,-0.16411945050779655,49,0.4696750294476363,-0.27500760969827476,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,0.5,0.3,75,0.7148063674878662,-0.10705893937935923,49,0.59599128947413,-0.18740819053718596,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.05,84,0.6621550252613778,-0.19242774997754294,47,0.5254462998242219,-0.3131121377922525,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.1,81,0.8859135086837523,-0.06819088426425422,46,0.6570778224021745,-0.2222577528936366,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.2,75,0.8795927753115759,-0.09694459806343769,46,0.6898921926736284,-0.2175647163210559,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.0,0.3,66,0.811466795546162,-0.11753030932317805,44,0.9345349241473295,-0.07207559948127032,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.05,77,0.6009515018390873,-0.2769069151006855,46,0.6177421465632613,-0.2966931332219442,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.1,73,0.9023419648183941,-0.07706748850024346,44,0.7103598818059056,-0.22100094573148754,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.2,65,0.8371945533820905,-0.11972718279121239,41,0.8094618487218999,-0.17718177267963175,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,1.5,0.3,59,1.0051442860000082,0.004773958614373187,37,0.7062726086379049,-0.2282181615682107,2.0,5.0,,
0656b659-CME_MINI_MNQ1_5.csv,piv,,2.0,0.05,75,0.6989824912295215,-0.21069226270045022,42,0.7230972321442269,-0.23341721208207286,2.0,5.0,,
